battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
697,False,2.7,True,5,True,20,0.4,173.0,2,6,478.0,1477.0,259,12,6,4,True,True,True,low Cost
717,True,0.5,True,4,False,10,0.6,198.0,1,5,217.0,1106.0,688,10,7,15,False,True,False,low Cost
1348,True,2.0,True,5,False,36,0.3,145.0,6,6,468.0,741.0,2554,19,1,12,False,True,False,High Cost
1164,True,2.6,True,0,False,61,0.3,88.0,1,6,1107.0,1656.0,3859,11,10,17,False,True,False,Very High Cost
578,True,0.5,False,9,True,62,0.3,170.0,5,13,626.0,1134.0,2977,15,12,5,True,True,True,High Cost
1971,True,0.5,True,0,False,40,0.3,186.0,7,19,485.0,922.0,571,8,7,17,True,True,False,low Cost
1794,True,0.5,True,5,True,55,0.5,86.0,7,7,43.0,627.0,402,14,7,14,True,False,True,low Cost
1558,True,2.5,False,2,True,32,0.1,114.0,5,3,322.0,1385.0,878,16,5,17,True,True,True,low Cost
1597,True,0.9,False,4,True,4,0.5,85.0,1,19,880.0,1145.0,2130,8,3,15,True,True,False,High Cost
1240,False,1.6,False,0,False,39,0.1,146.0,2,9,1511.0,1756.0,3260,13,1,17,False,False,True,Very High Cost
1994,True,0.8,True,2,True,7,0.6,88.0,8,4,667.0,711.0,454,11,8,6,True,True,False,low Cost
1221,False,2.3,False,7,True,35,0.4,152.0,7,19,765.0,1899.0,2638,19,16,14,True,True,True,High Cost
989,True,1.6,True,11,True,24,0.6,156.0,8,17,614.0,679.0,2819,16,13,5,True,False,True,High Cost
1180,True,1.2,False,5,True,50,1.0,144.0,4,20,925.0,1252.0,1464,7,3,20,True,True,True,Medium Cost
718,False,2.8,False,10,False,59,0.8,113.0,6,13,1185.0,1387.0,1824,11,9,3,True,True,False,Medium Cost
1670,True,1.6,True,0,False,47,0.8,139.0,8,15,1706.0,1886.0,876,16,0,5,True,True,False,Medium Cost
534,True,2.5,False,1,True,21,0.3,164.0,7,9,347.0,1477.0,2706,7,5,18,True,True,False,High Cost
1566,True,0.5,True,0,False,20,0.5,126.0,2,0,1603.0,1930.0,659,14,9,13,True,True,True,Medium Cost
1935,False,0.5,False,0,True,29,0.6,124.0,5,9,806.0,860.0,455,9,2,6,True,False,True,low Cost
504,True,2.8,True,2,False,54,0.4,163.0,2,10,1207.0,1539.0,2378,17,11,2,True,False,False,High Cost
913,False,1.7,True,1,True,41,0.3,103.0,1,14,431.0,1144.0,2278,15,3,18,True,True,False,Medium Cost
1317,False,1.8,True,2,False,43,0.5,113.0,5,3,179.0,613.0,3436,16,13,5,False,True,True,Very High Cost
917,True,0.5,False,1,True,31,0.5,88.0,6,2,423.0,909.0,3424,19,2,13,True,True,False,Very High Cost
712,False,2.5,True,1,False,49,0.6,99.0,6,3,1131.0,1743.0,401,5,0,10,True,False,True,low Cost
1083,False,1.0,False,6,False,52,0.9,126.0,2,20,925.0,1469.0,681,19,18,19,True,True,True,low Cost
1039,False,0.6,False,5,True,6,0.1,136.0,6,8,62.0,544.0,3212,15,7,7,True,False,True,High Cost
1747,False,0.5,False,4,False,13,0.7,185.0,6,12,800.0,873.0,3105,7,1,10,True,False,False,Very High Cost
1449,True,0.5,True,0,False,52,0.6,105.0,6,0,211.0,947.0,2036,5,1,10,False,True,False,Medium Cost
1872,True,0.5,True,14,False,49,0.2,139.0,7,18,81.0,1389.0,3153,16,15,5,True,True,False,Very High Cost
1796,False,1.6,True,5,False,7,0.1,101.0,4,6,667.0,798.0,1642,9,4,3,False,True,True,Medium Cost
1097,False,1.4,False,0,False,60,0.8,181.0,1,17,405.0,519.0,509,15,12,12,True,False,False,low Cost
1562,False,0.5,True,1,True,20,0.8,172.0,8,10,678.0,1676.0,3465,16,11,6,True,True,False,Very High Cost
1433,True,2.3,False,8,True,27,0.9,153.0,7,12,1619.0,1651.0,3900,18,16,2,True,False,True,Very High Cost
740,False,1.8,False,1,False,12,0.2,123.0,1,11,935.0,1147.0,1105,7,6,19,False,True,True,low Cost
676,False,2.2,False,1,True,39,0.2,84.0,1,5,864.0,1011.0,2064,13,7,6,True,False,False,Medium Cost
503,True,1.8,True,1,True,13,0.7,131.0,1,4,1495.0,1688.0,3117,19,6,9,True,False,True,Very High Cost
1020,False,1.5,False,13,True,7,0.7,96.0,3,18,870.0,1613.0,1142,13,9,8,True,False,True,Medium Cost
896,False,1.0,True,3,True,4,0.3,111.0,1,4,1379.0,1469.0,1060,12,10,4,True,True,True,Medium Cost
1824,True,0.8,False,4,True,19,0.9,143.0,2,5,1055.0,1738.0,2381,14,1,5,True,False,False,High Cost
1512,False,0.6,True,1,True,54,0.4,134.0,3,2,220.0,1838.0,3366,7,3,11,True,False,True,Very High Cost
1053,False,2.9,False,7,False,42,0.9,126.0,6,17,419.0,1261.0,1339,17,0,14,False,False,True,low Cost
1944,True,1.8,True,0,True,31,0.8,87.0,4,10,1111.0,1362.0,2560,7,3,8,True,False,False,Very High Cost
1174,False,0.7,True,1,True,25,0.8,91.0,2,8,1097.0,1461.0,285,19,7,3,True,False,True,low Cost
627,True,1.6,True,3,True,12,0.2,131.0,7,17,447.0,819.0,2476,17,1,10,True,False,False,Medium Cost
1602,False,2.7,False,4,True,46,0.6,118.0,1,5,273.0,1062.0,1862,16,9,2,True,False,True,Medium Cost
1733,True,1.5,True,4,True,6,0.9,170.0,1,15,590.0,997.0,3488,6,4,10,True,True,True,Very High Cost
586,False,1.4,True,10,True,8,0.5,142.0,8,14,116.0,598.0,3178,9,7,10,True,False,True,High Cost
1528,False,2.4,False,2,False,37,0.2,156.0,8,3,306.0,564.0,733,15,0,14,True,True,False,low Cost
875,False,0.7,False,2,False,23,0.1,110.0,7,7,300.0,1316.0,756,14,5,6,False,False,False,low Cost
1602,False,0.6,False,12,False,58,0.4,170.0,1,13,1259.0,1746.0,3622,17,2,17,False,True,True,Very High Cost
1426,False,1.6,False,4,True,12,0.7,174.0,5,16,1573.0,1694.0,1277,14,9,5,True,False,False,Medium Cost
1370,False,1.4,False,5,True,6,0.2,158.0,6,8,1392.0,1783.0,3703,13,10,11,True,True,False,Very High Cost
609,True,0.5,False,4,True,10,0.1,81.0,6,6,113.0,1524.0,1905,16,3,18,True,True,True,Medium Cost
840,False,1.2,True,5,True,15,0.3,178.0,6,8,526.0,1728.0,2636,12,2,6,True,True,False,High Cost
991,False,2.0,False,2,True,12,0.3,158.0,5,6,1209.0,1678.0,2014,11,9,10,True,False,False,High Cost
1724,True,1.8,False,0,True,9,0.8,100.0,2,1,655.0,828.0,3056,18,16,6,True,False,False,Very High Cost
584,True,1.8,False,0,True,19,0.3,168.0,3,0,1123.0,1622.0,465,12,8,4,True,True,False,low Cost
860,True,1.3,True,1,True,49,0.7,141.0,6,13,692.0,979.0,3869,16,14,20,True,True,True,Very High Cost
1541,True,2.8,True,10,True,28,0.2,165.0,5,15,796.0,1052.0,1108,12,1,7,True,False,True,Medium Cost
615,True,0.5,True,7,False,58,0.5,130.0,5,8,1021.0,1958.0,1906,14,5,5,True,False,False,Medium Cost
912,True,2.8,True,6,True,46,0.4,84.0,4,11,995.0,1310.0,851,8,4,4,True,True,True,low Cost
1278,True,1.2,False,10,True,60,0.6,172.0,7,14,1244.0,1504.0,3142,11,4,19,True,False,True,Very High Cost
1365,False,0.6,False,0,True,31,0.3,125.0,4,0,293.0,970.0,1300,14,7,13,True,False,True,low Cost
1702,False,1.0,False,7,False,36,0.1,177.0,5,9,1240.0,1931.0,1430,8,6,10,False,False,False,High Cost
589,True,0.5,False,1,True,59,0.7,146.0,8,4,759.0,1858.0,362,16,10,6,True,True,True,low Cost
1347,False,1.5,True,10,False,56,0.3,95.0,1,19,398.0,1528.0,2456,13,0,13,True,True,True,High Cost
1644,False,2.8,False,0,True,44,1.0,137.0,8,0,358.0,791.0,2360,7,4,19,True,False,False,High Cost
956,False,1.9,True,1,False,42,0.1,133.0,7,11,403.0,1614.0,3700,10,0,7,True,True,False,Very High Cost
1089,False,1.4,True,10,False,2,0.1,153.0,7,20,211.0,1409.0,2620,7,5,13,True,False,False,High Cost
871,False,0.6,False,2,False,52,0.1,178.0,3,3,194.0,1437.0,437,14,7,17,True,False,False,low Cost
664,False,1.5,False,5,True,6,0.9,164.0,2,19,1076.0,1472.0,3774,11,5,18,True,False,False,Very High Cost
1874,True,0.6,False,1,False,19,0.8,192.0,2,9,1238.0,1418.0,1218,15,10,17,False,True,False,Medium Cost
1928,False,2.6,False,5,False,5,0.8,162.0,5,16,229.0,1004.0,696,14,12,15,True,True,True,low Cost
888,False,2.6,True,2,True,33,0.4,198.0,2,17,327.0,1683.0,3407,12,1,20,True,False,False,Very High Cost
1077,True,1.7,True,1,False,58,0.8,86.0,7,13,135.0,1892.0,3902,9,3,3,True,False,False,Very High Cost
1023,True,2.3,True,5,True,30,0.2,80.0,8,7,5.0,1744.0,2086,10,0,19,True,True,True,Medium Cost
1426,True,0.8,False,2,True,42,0.6,84.0,3,10,715.0,1163.0,1356,15,9,16,True,False,True,Medium Cost
831,False,1.7,True,7,True,26,0.7,177.0,5,11,511.0,621.0,1704,6,5,20,True,True,True,low Cost
1496,True,1.3,True,0,True,6,0.5,85.0,3,9,549.0,1383.0,3571,16,1,11,True,True,True,Very High Cost
1433,True,2.3,False,2,True,5,0.1,129.0,5,11,420.0,784.0,2132,18,15,19,True,False,True,Medium Cost
1095,True,2.6,True,0,True,44,0.7,103.0,4,5,838.0,1066.0,3209,13,11,8,True,True,True,Very High Cost
643,True,0.7,True,3,True,23,0.8,156.0,1,9,314.0,1400.0,2096,13,6,2,True,False,False,Medium Cost
1142,True,1.1,False,0,True,6,0.5,198.0,4,0,739.0,1766.0,1273,19,0,6,True,False,False,Medium Cost
730,True,0.5,True,3,True,27,0.1,112.0,5,10,62.0,846.0,3623,9,4,15,True,True,False,High Cost
1901,True,0.5,False,5,True,41,0.6,131.0,2,17,3.0,1662.0,368,5,1,12,True,False,False,low Cost
1510,False,0.6,True,1,False,32,0.7,135.0,3,8,963.0,1520.0,854,8,2,10,True,False,True,Medium Cost
1924,False,2.6,False,0,True,59,0.9,136.0,6,0,1438.0,1923.0,3646,10,9,16,True,False,True,Very High Cost
1825,False,1.1,True,13,True,17,0.1,157.0,4,18,1621.0,1773.0,3130,12,4,2,True,False,True,Very High Cost
1275,True,0.5,True,3,True,5,0.2,152.0,1,9,19.0,501.0,3784,13,4,4,True,True,False,Very High Cost
987,True,2.3,False,9,False,17,0.8,124.0,7,17,887.0,1274.0,3885,11,0,14,True,True,False,Very High Cost
1538,True,2.3,False,6,True,13,0.2,121.0,7,7,567.0,986.0,1494,18,10,12,True,True,True,Medium Cost
1965,True,0.5,False,4,True,29,0.5,149.0,5,13,584.0,676.0,2973,11,1,20,True,True,True,Very High Cost
808,False,1.9,False,7,False,20,0.8,185.0,6,14,496.0,974.0,1471,13,4,11,False,True,False,low Cost
712,False,0.5,False,6,False,27,0.5,86.0,2,11,1245.0,1309.0,2001,11,10,12,True,True,True,Medium Cost
1507,True,0.9,True,0,True,42,0.4,123.0,5,0,682.0,888.0,1486,15,3,19,True,False,False,Medium Cost
912,False,0.7,False,3,False,47,0.9,182.0,3,6,724.0,794.0,1321,7,2,6,False,True,True,low Cost
769,True,1.2,False,2,False,17,0.1,95.0,8,4,1384.0,1454.0,1877,18,2,11,False,False,True,Medium Cost
948,False,2.3,False,14,False,22,0.1,173.0,5,20,257.0,1654.0,3499,11,7,19,True,True,True,Very High Cost
507,True,1.9,True,0,True,39,0.7,142.0,1,0,17.0,1084.0,2124,6,0,12,True,True,False,Medium Cost
1384,True,2.8,True,15,False,60,0.1,82.0,3,18,983.0,1210.0,1221,18,12,15,True,False,True,Medium Cost
1766,True,1.3,False,1,False,29,0.5,194.0,8,20,439.0,1306.0,2316,19,2,6,False,False,True,High Cost
1407,False,1.8,True,5,True,16,0.2,170.0,4,6,925.0,1206.0,1068,6,0,8,True,True,False,Medium Cost
614,False,2.9,True,3,True,24,0.2,94.0,4,7,409.0,603.0,1930,13,12,4,True,False,True,Medium Cost
1972,False,2.9,False,9,False,14,0.4,196.0,7,18,293.0,952.0,1316,8,1,8,True,True,False,Medium Cost
1039,False,0.5,True,8,False,47,0.2,130.0,8,9,384.0,1878.0,1742,18,12,15,True,False,False,Medium Cost
511,True,3.0,True,5,True,34,0.9,125.0,8,13,149.0,1285.0,3265,14,7,14,True,False,False,High Cost
1811,True,2.5,False,4,True,5,0.6,98.0,4,16,447.0,568.0,2700,13,7,8,True,True,True,High Cost
1159,False,1.5,False,3,False,36,0.4,104.0,4,8,717.0,1206.0,2115,8,7,18,False,False,False,High Cost
1848,False,1.3,True,7,False,12,0.1,178.0,2,19,195.0,533.0,3915,9,7,8,False,False,True,Very High Cost
1988,True,0.5,False,0,True,16,0.1,94.0,8,1,153.0,696.0,3144,16,2,14,True,False,False,Very High Cost
1469,False,0.5,False,3,True,58,0.5,150.0,7,8,1699.0,1850.0,1571,17,16,2,True,False,False,High Cost
1423,False,0.6,False,12,False,44,0.8,131.0,5,13,501.0,640.0,2253,10,8,9,False,False,False,Medium Cost
1974,False,0.5,True,9,False,10,0.8,145.0,6,12,530.0,1496.0,1433,6,1,17,False,False,False,Medium Cost
835,False,0.8,True,2,True,42,0.8,128.0,5,18,396.0,1378.0,2583,15,2,13,True,True,True,High Cost
1429,False,0.6,False,8,False,42,0.9,151.0,5,9,670.0,1552.0,1817,6,1,16,True,False,False,Medium Cost
947,True,0.5,False,1,True,51,0.1,144.0,2,15,193.0,887.0,2915,17,1,6,True,True,True,High Cost
1446,True,2.8,True,0,True,18,0.3,178.0,8,1,351.0,1769.0,3340,8,0,16,True,True,True,Very High Cost
1332,False,1.3,True,5,True,7,0.8,168.0,7,19,846.0,855.0,2790,19,11,10,True,True,False,High Cost
1498,True,1.2,True,0,True,14,0.1,191.0,4,1,111.0,1167.0,577,14,12,12,True,True,False,low Cost
1576,True,0.9,True,0,True,14,0.4,173.0,2,4,1213.0,1386.0,3220,17,2,6,True,True,False,Very High Cost
1398,False,1.6,True,8,True,26,0.8,150.0,1,12,755.0,1284.0,3488,14,3,11,True,True,False,Very High Cost
1885,False,2.4,True,12,True,14,0.6,92.0,4,15,1406.0,1517.0,1277,9,6,16,True,False,True,Medium Cost
798,True,0.5,True,7,False,2,0.8,148.0,2,15,497.0,627.0,3593,14,9,3,False,True,False,High Cost
1436,False,2.5,True,0,True,42,0.9,124.0,8,1,1826.0,1836.0,2736,12,5,19,True,True,False,Very High Cost
1998,True,1.2,False,8,False,31,0.6,196.0,8,19,50.0,1356.0,2311,17,9,18,True,True,False,High Cost
1321,True,1.3,False,0,True,63,0.4,109.0,8,9,817.0,941.0,1464,7,6,16,True,True,True,Medium Cost
1021,False,1.3,False,7,False,9,0.7,192.0,2,12,901.0,1793.0,1355,6,1,14,True,True,False,Medium Cost
1339,True,2.3,True,0,False,40,0.1,123.0,2,1,212.0,1269.0,2382,6,4,7,True,False,True,High Cost
1210,True,1.6,True,9,False,57,0.5,111.0,4,20,329.0,1039.0,1886,16,0,17,True,False,True,Medium Cost
1949,True,0.5,True,2,True,31,0.1,145.0,5,9,837.0,1182.0,832,7,3,19,True,False,False,Medium Cost
882,False,0.7,True,9,True,28,0.2,151.0,6,16,248.0,884.0,751,19,11,8,True,False,True,low Cost
1549,True,1.5,True,0,True,27,0.4,113.0,5,7,632.0,1162.0,436,10,8,11,True,False,False,low Cost
1991,False,2.2,True,1,True,42,0.7,82.0,1,13,366.0,613.0,722,6,5,10,True,True,False,low Cost
796,False,0.5,False,2,False,12,0.5,114.0,1,8,174.0,518.0,1075,7,3,2,False,True,False,low Cost
1012,False,0.5,True,4,False,39,0.1,161.0,4,6,882.0,1195.0,2802,8,0,10,True,True,False,High Cost
1318,False,1.9,True,0,True,11,0.8,188.0,2,15,688.0,1591.0,1780,12,10,2,True,False,False,Medium Cost
1708,False,0.8,False,8,True,14,0.9,197.0,4,16,263.0,1345.0,1247,19,16,16,True,False,False,Medium Cost
598,True,0.8,True,8,True,62,0.1,117.0,8,9,118.0,764.0,3066,11,2,19,True,True,False,High Cost
541,True,2.3,False,4,False,51,0.4,200.0,8,17,1012.0,1226.0,403,11,2,12,False,False,False,low Cost
818,False,0.5,True,2,True,23,0.2,192.0,5,17,586.0,1552.0,2518,19,12,3,True,True,False,High Cost
1414,False,0.5,False,0,True,15,0.8,168.0,2,0,294.0,1233.0,1069,18,6,14,True,False,False,low Cost
601,True,1.7,True,3,True,6,0.8,169.0,4,11,818.0,1827.0,2651,14,8,9,True,False,True,High Cost
561,True,2.8,True,2,True,40,0.1,99.0,7,6,426.0,865.0,2974,15,12,19,True,False,True,High Cost
1616,True,2.3,True,3,False,52,0.1,100.0,5,8,151.0,1133.0,657,7,3,2,True,True,False,low Cost
1263,True,1.4,True,1,True,32,0.4,103.0,2,2,409.0,644.0,3372,18,13,10,True,True,False,Very High Cost
1604,True,1.9,True,0,True,63,0.6,93.0,5,2,641.0,1156.0,1464,15,9,20,True,True,False,Medium Cost
539,False,2.0,True,1,False,24,0.5,86.0,4,2,958.0,967.0,1326,7,4,3,True,True,False,low Cost
1071,False,2.6,False,0,False,49,0.3,199.0,4,5,1328.0,1970.0,3393,6,5,7,True,False,False,Very High Cost
826,False,0.5,True,0,True,57,0.5,135.0,2,0,354.0,530.0,323,17,3,7,True,False,True,low Cost
771,False,2.9,False,2,False,62,0.7,106.0,1,8,1709.0,1781.0,1628,9,3,6,False,True,False,Medium Cost
1811,False,2.9,False,0,False,33,0.2,132.0,8,2,1099.0,1553.0,2610,8,3,13,True,True,False,Very High Cost
1842,True,2.2,True,7,False,56,0.4,179.0,4,10,783.0,1227.0,3721,16,11,4,False,True,True,Very High Cost
1420,False,2.8,True,1,False,50,0.1,100.0,8,8,194.0,1393.0,763,17,1,17,False,True,True,low Cost
1763,False,0.5,True,12,False,10,0.2,184.0,3,19,238.0,1893.0,792,17,12,13,True,False,True,low Cost
1163,True,1.9,False,6,False,2,0.9,133.0,5,20,919.0,1076.0,1568,14,0,19,True,False,False,Medium Cost
1805,True,0.5,False,0,False,29,0.2,182.0,4,2,758.0,891.0,1276,19,4,17,False,True,False,Medium Cost
610,True,1.6,True,9,False,52,0.4,90.0,4,19,1039.0,1273.0,3472,10,4,12,True,True,True,Very High Cost
1533,True,1.1,True,18,True,17,0.3,160.0,4,20,1054.0,1393.0,2520,8,2,11,True,False,True,High Cost
1924,False,0.5,False,3,True,63,0.3,111.0,2,10,122.0,686.0,3423,13,3,19,True,False,False,Very High Cost
1801,False,0.5,True,6,False,52,0.9,120.0,6,10,100.0,1708.0,258,14,8,9,True,False,False,low Cost
1726,True,1.9,False,1,True,42,0.6,106.0,5,3,1221.0,1804.0,1868,16,7,6,True,False,False,High Cost
794,False,2.5,True,15,False,14,0.6,197.0,3,19,312.0,1376.0,2171,19,8,18,False,False,True,Medium Cost
1686,True,0.5,True,4,False,28,0.8,182.0,5,8,599.0,1073.0,780,11,10,5,False,False,False,low Cost
1444,True,2.1,True,0,False,6,0.9,103.0,1,1,1274.0,1340.0,712,17,5,10,False,False,False,low Cost
1004,False,1.6,True,0,True,30,1.0,160.0,8,1,62.0,581.0,1012,7,4,13,True,True,True,low Cost
1242,True,2.4,False,8,False,28,0.2,166.0,4,9,315.0,1796.0,318,11,10,19,True,False,False,low Cost
539,False,1.5,False,6,True,26,0.2,137.0,6,8,1123.0,1709.0,3948,18,11,15,True,True,True,Very High Cost
717,False,1.1,True,2,True,14,0.1,99.0,8,6,1878.0,1981.0,629,16,15,20,True,False,False,low Cost
1540,False,0.7,True,0,True,29,0.1,157.0,7,1,318.0,831.0,1161,11,8,5,True,False,False,low Cost
672,False,0.5,False,7,True,35,0.1,99.0,8,17,574.0,1267.0,1403,16,7,6,True,False,False,low Cost
1325,True,0.5,False,0,True,13,1.0,133.0,4,8,1353.0,1915.0,3707,19,3,18,True,True,False,Very High Cost
950,False,0.5,False,6,True,55,0.1,124.0,8,7,86.0,1681.0,1305,6,5,4,True,False,True,low Cost
948,False,1.5,True,6,False,18,0.3,119.0,4,7,340.0,1728.0,2926,17,13,9,True,True,True,High Cost
1328,True,0.5,False,5,True,27,0.3,144.0,3,18,602.0,1156.0,2674,7,2,5,True,False,True,High Cost
1447,False,0.5,False,3,False,40,0.7,184.0,2,5,963.0,1062.0,471,8,4,20,False,False,True,low Cost
1973,True,0.5,True,3,False,21,0.8,95.0,8,7,127.0,507.0,1724,12,10,8,False,False,True,Medium Cost
1731,True,2.3,True,18,False,60,0.5,171.0,4,20,142.0,1039.0,1220,9,3,20,False,True,False,Medium Cost
1617,False,1.5,False,1,True,63,0.7,111.0,2,10,274.0,1079.0,2754,19,10,8,True,True,True,High Cost
1791,True,0.5,True,1,True,33,0.5,110.0,5,4,371.0,682.0,594,17,8,16,True,False,True,low Cost
851,False,2.3,True,7,True,54,1.0,101.0,2,9,788.0,1007.0,1005,12,2,14,True,False,True,low Cost
856,False,1.9,True,0,True,14,0.6,115.0,1,7,395.0,1027.0,2439,6,3,12,True,True,True,Medium Cost
714,True,0.5,False,1,False,30,0.3,145.0,4,2,643.0,1527.0,2302,12,10,10,False,True,True,Medium Cost
951,False,0.5,False,6,True,15,0.6,81.0,2,17,854.0,935.0,1083,16,11,16,True,True,False,low Cost
1303,True,2.1,False,6,True,10,0.4,109.0,8,15,1335.0,1873.0,2219,9,3,15,True,True,True,High Cost
1550,True,2.7,False,2,False,32,0.1,126.0,7,5,1541.0,1619.0,1571,12,3,14,False,False,False,High Cost
1759,True,1.4,False,10,True,15,0.4,101.0,4,13,382.0,1163.0,2107,18,5,16,True,True,False,High Cost
1448,False,0.5,True,18,False,2,0.2,100.0,5,19,846.0,1144.0,593,9,4,18,True,True,True,low Cost
1987,True,1.9,False,0,False,50,0.7,119.0,8,18,960.0,1925.0,857,12,4,6,True,True,False,Medium Cost
908,False,2.1,False,1,False,44,0.6,95.0,5,2,154.0,941.0,3518,16,12,7,True,True,True,Very High Cost
820,False,0.5,True,2,False,58,0.3,160.0,4,4,468.0,694.0,1284,17,7,17,False,False,True,low Cost
904,False,2.7,True,4,False,19,0.6,147.0,6,7,1094.0,1496.0,545,19,18,16,False,False,False,low Cost
667,False,1.3,True,4,True,6,0.1,149.0,6,10,272.0,870.0,3566,9,5,12,True,False,True,High Cost
1109,False,2.1,False,1,False,34,0.1,173.0,1,4,165.0,1103.0,2821,13,5,17,True,False,True,High Cost
1333,False,1.4,False,3,True,59,0.7,183.0,7,5,394.0,1301.0,3442,18,16,5,True,True,False,Very High Cost
1352,False,2.4,False,5,True,6,0.9,92.0,6,9,629.0,1299.0,1309,12,1,14,True,False,False,Medium Cost
1600,False,2.5,True,1,False,19,0.6,88.0,6,9,831.0,1713.0,1179,10,3,18,False,False,True,Medium Cost
1454,False,1.4,True,8,False,37,0.8,80.0,8,20,903.0,910.0,1713,16,0,19,False,False,False,Medium Cost
1489,False,2.1,True,0,False,9,0.4,169.0,3,1,923.0,1759.0,1663,9,3,14,True,False,True,Medium Cost
1823,False,2.8,True,11,False,10,0.6,81.0,8,19,362.0,1250.0,1812,5,0,19,True,True,True,High Cost
1581,True,1.0,False,9,False,41,0.4,172.0,4,19,693.0,850.0,1384,19,9,2,False,True,True,Medium Cost
1672,True,1.7,True,1,True,44,0.5,172.0,8,4,1250.0,1435.0,1348,11,6,7,True,True,True,Medium Cost
1283,True,0.7,True,0,True,27,0.2,80.0,4,6,1135.0,1923.0,3957,17,15,6,True,False,False,Very High Cost
630,False,2.0,False,9,True,14,0.5,180.0,8,13,66.0,1448.0,1212,12,8,12,True,False,False,low Cost
659,False,2.2,False,0,True,24,0.7,151.0,8,2,924.0,1877.0,3925,8,1,10,True,True,True,Very High Cost
1811,True,0.5,True,0,False,32,1.0,115.0,6,0,204.0,1132.0,348,17,11,18,True,False,True,low Cost
688,True,2.5,False,9,False,40,0.2,109.0,5,20,376.0,1957.0,1382,12,7,8,False,True,False,Medium Cost
514,True,2.9,True,5,False,18,0.7,141.0,2,8,1083.0,1492.0,980,13,7,16,False,False,True,low Cost
1933,False,2.8,True,1,False,16,0.5,154.0,3,9,229.0,1473.0,838,14,2,18,False,True,False,low Cost
915,False,2.0,False,8,True,31,0.3,91.0,3,20,875.0,1316.0,378,11,6,9,True,True,False,low Cost
1006,False,2.2,True,4,True,22,0.8,135.0,4,8,35.0,991.0,909,18,4,7,True,False,True,low Cost
1134,True,0.9,False,2,True,13,0.4,92.0,4,19,18.0,903.0,3632,17,8,19,True,True,False,Very High Cost
599,True,2.9,False,0,True,64,0.3,186.0,8,1,103.0,646.0,3396,5,3,7,True,False,False,High Cost
973,False,0.5,True,5,False,53,0.5,196.0,5,7,105.0,588.0,1861,13,10,16,False,True,False,Medium Cost
1180,True,2.5,False,0,True,27,0.1,90.0,6,1,168.0,540.0,348,7,5,19,True,True,True,low Cost
1237,True,2.5,False,7,False,13,0.8,98.0,4,12,18.0,1004.0,2528,11,8,16,False,False,False,High Cost
659,False,0.5,True,7,True,5,0.3,169.0,8,10,659.0,730.0,2190,16,10,16,True,True,False,Medium Cost
1142,True,1.4,True,6,False,6,0.7,190.0,8,8,534.0,855.0,663,12,4,5,False,True,True,low Cost
1002,False,2.7,True,16,True,11,0.4,185.0,6,18,285.0,512.0,961,10,7,19,True,False,True,low Cost
1392,False,2.5,False,0,True,44,0.7,113.0,4,2,482.0,1098.0,1280,8,1,16,True,False,True,Medium Cost
602,False,0.9,False,9,False,50,0.9,141.0,8,18,1571.0,1717.0,2189,7,5,16,False,True,False,High Cost
1249,True,0.5,False,3,True,55,0.8,140.0,3,8,605.0,1193.0,531,18,10,13,True,True,True,low Cost
